ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS
571036,2012,7,1/7/2012,19790,DL,1684,14831,SJC,San Jose,CA,ATL,Atlanta,GA,2233,602,269,249,2116,America/Los_Angeles,1326004380000,America/New_York,1325934120000
344620,2012,1,1/1/2012,19977,UA,1514,14107,PHX,Phoenix,AZ,EWR,Newark,NJ,2333,602,269,251,2133,America/Phoenix,1325485980000,America/New_York,1325415720000
358574,2012,13,1/13/2012,20355,US,431,12889,LAS,Las Vegas,NV,PHL,Philadelphia,PA,2229,602,273,251,2176,America/Los_Angeles,1326522540000,America/New_York,1326452520000
830753,2012,1,1/1/2012,19977,UA,1514,14107,PHX,Phoenix,AZ,EWR,Newark,NJ,2333,602,269,251,2133,America/Phoenix,1325485980000,America/New_York,1325415720000
844707,2012,13,1/13/2012,20355,US,431,12889,LAS,Las Vegas,NV,PHL,Philadelphia,PA,2229,602,273,251,2176,America/Los_Angeles,1326522540000,America/New_York,1326452520000
368583,2012,22,1/22/2012,20355,US,942,14771,SFO,San Francisco,CA,CLT,Charlotte,NC,2217,602,285,254,2296,America/Los_Angeles,1327299420000,America/New_York,1327230120000
854716,2012,22,1/22/2012,20355,US,942,14771,SFO,San Francisco,CA,CLT,Charlotte,NC,2217,602,285,254,2296,America/Los_Angeles,1327299420000,America/New_York,1327230120000
369682,2012,23,1/23/2012,20355,US,942,14771,SFO,San Francisco,CA,CLT,Charlotte,NC,2221,602,281,256,2296,America/Los_Angeles,1327386060000,America/New_York,1327316520000
855815,2012,23,1/23/2012,20355,US,942,14771,SFO,San Francisco,CA,CLT,Charlotte,NC,2221,602,281,256,2296,America/Los_Angeles,1327386060000,America/New_York,1327316520000
376128,2012,29,1/29/2012,20355,US,538,14747,SEA,Seattle,WA,CLT,Charlotte,NC,2220,602,282,259,2279,America/Los_Angeles,1327904400000,America/New_York,1327834920000
862261,2012,29,1/29/2012,20355,US,538,14747,SEA,Seattle,WA,CLT,Charlotte,NC,2220,602,282,259,2279,America/Los_Angeles,1327904400000,America/New_York,1327834920000
366752,2012,20,1/20/2012,20355,US,1446,12892,LAX,Los Angeles,CA,PHL,Philadelphia,PA,2212,602,290,273,2402,America/Los_Angeles,1327126320000,America/New_York,1327057320000
852885,2012,20,1/20/2012,20355,US,1446,12892,LAX,Los Angeles,CA,PHL,Philadelphia,PA,2212,602,290,273,2402,America/Los_Angeles,1327126320000,America/New_York,1327057320000
332349,2012,21,1/21/2012,19977,UA,1197,12892,LAX,Los Angeles,CA,EWR,Newark,NJ,2209,602,293,275,2454,America/Los_Angeles,1327212540000,America/New_York,1327143720000
818482,2012,21,1/21/2012,19977,UA,1197,12892,LAX,Los Angeles,CA,EWR,Newark,NJ,2209,602,293,275,2454,America/Los_Angeles,1327212540000,America/New_York,1327143720000
371021,2012,24,1/24/2012,20355,US,1492,14771,SFO,San Francisco,CA,PHL,Philadelphia,PA,2203,602,299,278,2521,America/Los_Angeles,1327471380000,America/New_York,1327402920000
857154,2012,24,1/24/2012,20355,US,1492,14771,SFO,San Francisco,CA,PHL,Philadelphia,PA,2203,602,299,278,2521,America/Los_Angeles,1327471380000,America/New_York,1327402920000
1457,2012,6,1/6/2012,19805,AA,192,12892,LAX,Los Angeles,CA,BOS,Boston,MA,2203,602,299,279,2611,America/Los_Angeles,1325916180000,America/New_York,1325847720000
350216,2012,5,1/5/2012,20355,US,1492,14771,SFO,San Francisco,CA,PHL,Philadelphia,PA,2206,602,296,279,2521,America/Los_Angeles,1325829960000,America/New_York,1325761320000
487590,2012,6,1/6/2012,19805,AA,192,12892,LAX,Los Angeles,CA,BOS,Boston,MA,2203,602,299,279,2611,America/Los_Angeles,1325916180000,America/New_York,1325847720000
836349,2012,5,1/5/2012,20355,US,1492,14771,SFO,San Francisco,CA,PHL,Philadelphia,PA,2206,602,296,279,2521,America/Los_Angeles,1325829960000,America/New_York,1325761320000
973723,2012,6,1/6/2012,19805,AA,192,12892,LAX,Los Angeles,CA,BOS,Boston,MA,2203,602,299,279,2611,America/Los_Angeles,1325916180000,America/New_York,1325847720000
57438,2012,4,1/4/2012,20409,B6,100,12892,LAX,Los Angeles,CA,FLL,Fort Lauderdale,FL,2210,602,292,280,2342,America/Los_Angeles,1325743800000,America/New_York,1325674920000
543571,2012,4,1/4/2012,20409,B6,100,12892,LAX,Los Angeles,CA,FLL,Fort Lauderdale,FL,2210,602,292,280,2342,America/Los_Angeles,1325743800000,America/New_York,1325674920000
1029704,2012,4,1/4/2012,20409,B6,100,12892,LAX,Los Angeles,CA,FLL,Fort Lauderdale,FL,2210,602,292,280,2342,America/Los_Angeles,1325743800000,America/New_York,1325674920000
91591,2012,11,1/11/2012,19790,DL,1162,12892,LAX,Los Angeles,CA,JFK,New York,NY,2129,602,333,289,2475,America/Los_Angeles,1326346140000,America/New_York,1326279720000
577724,2012,11,1/11/2012,19790,DL,1162,12892,LAX,Los Angeles,CA,JFK,New York,NY,2129,602,333,289,2475,America/Los_Angeles,1326346140000,America/New_York,1326279720000
66637,2012,20,1/20/2012,20409,B6,404,12954,LGB,Long Beach,CA,BOS,Boston,MA,2152,602,310,291,2602,America/Los_Angeles,1327125120000,America/New_York,1327057320000
552770,2012,20,1/20/2012,20409,B6,404,12954,LGB,Long Beach,CA,BOS,Boston,MA,2152,602,310,291,2602,America/Los_Angeles,1327125120000,America/New_York,1327057320000
1038903,2012,20,1/20/2012,20409,B6,404,12954,LGB,Long Beach,CA,BOS,Boston,MA,2152,602,310,291,2602,America/Los_Angeles,1327125120000,America/New_York,1327057320000
320616,2012,28,1/28/2012,19977,UA,758,12173,HNL,Honolulu,HI,LAX,Los Angeles,CA,2245,602,317,299,2556,Pacific/Honolulu,1327826700000,America/Los_Angeles,1327759320000
806749,2012,28,1/28/2012,19977,UA,758,12173,HNL,Honolulu,HI,LAX,Los Angeles,CA,2245,602,317,299,2556,Pacific/Honolulu,1327826700000,America/Los_Angeles,1327759320000
381912,2012,29,1/29/2012,21171,VX,30,14771,SFO,San Francisco,CA,JFK,New York,NY,2130,602,332,306,2586,America/Los_Angeles,1327901400000,America/New_York,1327834920000
868045,2012,29,1/29/2012,21171,VX,30,14771,SFO,San Francisco,CA,JFK,New York,NY,2130,602,332,306,2586,America/Los_Angeles,1327901400000,America/New_York,1327834920000
379546,2012,12,1/12/2012,21171,VX,30,14771,SFO,San Francisco,CA,JFK,New York,NY,2124,602,338,312,2586,America/Los_Angeles,1326432240000,America/New_York,1326366120000
865679,2012,12,1/12/2012,21171,VX,30,14771,SFO,San Francisco,CA,JFK,New York,NY,2124,602,338,312,2586,America/Los_Angeles,1326432240000,America/New_York,1326366120000
49068,2012,15,1/15/2012,19930,AS,871,12173,HNL,Honolulu,HI,ANC,Anchorage,AK,2256,602,366,341,2777,Pacific/Honolulu,1326704160000,America/Anchorage,1326639720000
535201,2012,15,1/15/2012,19930,AS,871,12173,HNL,Honolulu,HI,ANC,Anchorage,AK,2256,602,366,341,2777,Pacific/Honolulu,1326704160000,America/Anchorage,1326639720000
1021334,2012,15,1/15/2012,19930,AS,871,12173,HNL,Honolulu,HI,ANC,Anchorage,AK,2256,602,366,341,2777,Pacific/Honolulu,1326704160000,America/Anchorage,1326639720000
121139,2012,27,1/27/2012,19790,DL,2102,12889,LAS,Las Vegas,NV,ATL,Atlanta,GA,2326,603,217,187,1747,America/Los_Angeles,1327735560000,America/New_York,1327662180000
607272,2012,27,1/27/2012,19790,DL,2102,12889,LAS,Las Vegas,NV,ATL,Atlanta,GA,2326,603,217,187,1747,America/Los_Angeles,1327735560000,America/New_York,1327662180000
102596,2012,17,1/17/2012,19790,DL,1736,14747,SEA,Seattle,WA,DTW,Detroit,MI,2313,603,230,201,1927,America/Los_Angeles,1326870780000,America/New_York,1326798180000
112011,2012,22,1/22/2012,19790,DL,2216,12889,LAS,Las Vegas,NV,DTW,Detroit,MI,2312,603,231,201,1749,America/Los_Angeles,1327302720000,America/New_York,1327230180000
588729,2012,17,1/17/2012,19790,DL,1736,14747,SEA,Seattle,WA,DTW,Detroit,MI,2313,603,230,201,1927,America/Los_Angeles,1326870780000,America/New_York,1326798180000
598144,2012,22,1/22/2012,19790,DL,2216,12889,LAS,Las Vegas,NV,DTW,Detroit,MI,2312,603,231,201,1749,America/Los_Angeles,1327302720000,America/New_York,1327230180000
102000,2012,17,1/17/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2239,603,264,226,2218,America/Los_Angeles,1326868740000,America/New_York,1326798180000
588133,2012,17,1/17/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2239,603,264,226,2218,America/Los_Angeles,1326868740000,America/New_York,1326798180000
100622,2012,16,1/16/2012,19790,DL,1576,14057,PDX,Portland,OR,ATL,Atlanta,GA,2255,603,248,229,2172,America/Los_Angeles,1326783300000,America/New_York,1326711780000
109355,2012,21,1/21/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2245,603,258,229,2218,America/Los_Angeles,1327214700000,America/New_York,1327143780000
586755,2012,16,1/16/2012,19790,DL,1576,14057,PDX,Portland,OR,ATL,Atlanta,GA,2255,603,248,229,2172,America/Los_Angeles,1326783300000,America/New_York,1326711780000
595488,2012,21,1/21/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2245,603,258,229,2218,America/Los_Angeles,1327214700000,America/New_York,1327143780000
79768,2012,4,1/4/2012,19790,DL,1988,14771,SFO,San Francisco,CA,DTW,Detroit,MI,2247,603,256,237,2079,America/Los_Angeles,1325746020000,America/New_York,1325674980000
565901,2012,4,1/4/2012,19790,DL,1988,14771,SFO,San Francisco,CA,DTW,Detroit,MI,2247,603,256,237,2079,America/Los_Angeles,1325746020000,America/New_York,1325674980000
110856,2012,22,1/22/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2241,603,262,238,2218,America/Los_Angeles,1327300860000,America/New_York,1327230180000
596989,2012,22,1/22/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2241,603,262,238,2218,America/Los_Angeles,1327300860000,America/New_York,1327230180000
127101,2012,31,1/31/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2239,603,264,240,2218,America/Los_Angeles,1328078340000,America/New_York,1328007780000
613234,2012,31,1/31/2012,19790,DL,1063,12892,LAX,Los Angeles,CA,MCO,Orlando,FL,2239,603,264,240,2218,America/Los_Angeles,1328078340000,America/New_York,1328007780000
193083,2012,1,1/1/2012,20437,FL,328,14771,SFO,San Francisco,CA,ATL,Atlanta,GA,2246,603,257,243,2139,America/Los_Angeles,1325486760000,America/New_York,1325415780000
679216,2012,1,1/1/2012,20437,FL,328,14771,SFO,San Francisco,CA,ATL,Atlanta,GA,2246,603,257,243,2139,America/Los_Angeles,1325486760000,America/New_York,1325415780000
350219,2012,5,1/5/2012,20355,US,1498,12892,LAX,Los Angeles,CA,CLT,Charlotte,NC,2232,603,271,245,2125,America/Los_Angeles,1325831520000,America/New_York,1325761380000
836352,2012,5,1/5/2012,20355,US,1498,12892,LAX,Los Angeles,CA,CLT,Charlotte,NC,2232,603,271,245,2125,America/Los_Angeles,1325831520000,America/New_York,1325761380000
33854,2012,1,1/1/2012,19805,AA,1842,12889,LAS,Las Vegas,NV,MIA,Miami,FL,2237,603,266,247,2174,America/Los_Angeles,1325486220000,America/New_York,1325415780000
519987,2012,1,1/1/2012,19805,AA,1842,12889,LAS,Las Vegas,NV,MIA,Miami,FL,2237,603,266,247,2174,America/Los_Angeles,1325486220000,America/New_York,1325415780000
1006120,2012,1,1/1/2012,19805,AA,1842,12889,LAS,Las Vegas,NV,MIA,Miami,FL,2237,603,266,247,2174,America/Los_Angeles,1325486220000,America/New_York,1325415780000
361819,2012,16,1/16/2012,20355,US,538,14747,SEA,Seattle,WA,CLT,Charlotte,NC,2225,603,278,250,2279,America/Los_Angeles,1326781500000,America/New_York,1326711780000
847952,2012,16,1/16/2012,20355,US,538,14747,SEA,Seattle,WA,CLT,Charlotte,NC,2225,603,278,250,2279,America/Los_Angeles,1326781500000,America/New_York,1326711780000
357397,2012,12,1/12/2012,20355,US,431,12889,LAS,Las Vegas,NV,PHL,Philadelphia,PA,2232,603,271,253,2176,America/Los_Angeles,1326436320000,America/New_York,1326366180000
843530,2012,12,1/12/2012,20355,US,431,12889,LAS,Las Vegas,NV,PHL,Philadelphia,PA,2232,603,271,253,2176,America/Los_Angeles,1326436320000,America/New_York,1326366180000
329905,2012,25,1/25/2012,19977,UA,1114,14747,SEA,Seattle,WA,EWR,Newark,NJ,2230,603,273,254,2402,America/Los_Angeles,1327559400000,America/New_York,1327489380000
816038,2012,25,1/25/2012,19977,UA,1114,14747,SEA,Seattle,WA,EWR,Newark,NJ,2230,603,273,254,2402,America/Los_Angeles,1327559400000,America/New_York,1327489380000
330492,2012,24,1/24/2012,19977,UA,1114,14747,SEA,Seattle,WA,EWR,Newark,NJ,2220,603,283,255,2402,America/Los_Angeles,1327472400000,America/New_York,1327402980000
816625,2012,24,1/24/2012,19977,UA,1114,14747,SEA,Seattle,WA,EWR,Newark,NJ,2220,603,283,255,2402,America/Los_Angeles,1327472400000,America/New_York,1327402980000
315028,2012,5,1/5/2012,19977,UA,576,14771,SFO,San Francisco,CA,IAD,Washington,DC,2220,603,283,260,2419,America/Los_Angeles,1325830800000,America/New_York,1325761380000
801161,2012,5,1/5/2012,19977,UA,576,14771,SFO,San Francisco,CA,IAD,Washington,DC,2220,603,283,260,2419,America/Los_Angeles,1325830800000,America/New_York,1325761380000
355215,2012,10,1/10/2012,20355,US,538,14747,SEA,Seattle,WA,CLT,Charlotte,NC,2219,603,284,263,2279,America/Los_Angeles,1326262740000,America/New_York,1326193380000
841348,2012,10,1/10/2012,20355,US,538,14747,SEA,Seattle,WA,CLT,Charlotte,NC,2219,603,284,263,2279,America/Los_Angeles,1326262740000,America/New_York,1326193380000
303881,2012,8,1/8/2012,19977,UA,238,14679,SAN,San Diego,CA,IAD,Washington,DC,2219,603,284,264,2253,America/Los_Angeles,1326089940000,America/New_York,1326020580000
790014,2012,8,1/8/2012,19977,UA,238,14679,SAN,San Diego,CA,IAD,Washington,DC,2219,603,284,264,2253,America/Los_Angeles,1326089940000,America/New_York,1326020580000
329363,2012,26,1/26/2012,19977,UA,1197,12892,LAX,Los Angeles,CA,EWR,Newark,NJ,2218,603,285,267,2454,America/Los_Angeles,1327645080000,America/New_York,1327575780000
815496,2012,26,1/26/2012,19977,UA,1197,12892,LAX,Los Angeles,CA,EWR,Newark,NJ,2218,603,285,267,2454,America/Los_Angeles,1327645080000,America/New_York,1327575780000
374491,2012,27,1/27/2012,20355,US,1492,14771,SFO,San Francisco,CA,PHL,Philadelphia,PA,2207,603,296,280,2521,America/Los_Angeles,1327730820000,America/New_York,1327662180000
860624,2012,27,1/27/2012,20355,US,1492,14771,SFO,San Francisco,CA,PHL,Philadelphia,PA,2207,603,296,280,2521,America/Los_Angeles,1327730820000,America/New_York,1327662180000
73432,2012,1,1/1/2012,19790,DL,1152,12173,HNL,Honolulu,HI,SFO,San Francisco,CA,2245,603,318,284,2399,Pacific/Honolulu,1325493900000,America/Los_Angeles,1325426580000
559565,2012,1,1/1/2012,19790,DL,1152,12173,HNL,Honolulu,HI,SFO,San Francisco,CA,2245,603,318,284,2399,Pacific/Honolulu,1325493900000,America/Los_Angeles,1325426580000
1045698,2012,1,1/1/2012,19790,DL,1152,12173,HNL,Honolulu,HI,SFO,San Francisco,CA,2245,603,318,284,2399,Pacific/Honolulu,1325493900000,America/Los_Angeles,1325426580000
59752,2012,8,1/8/2012,20409,B6,196,12889,LAS,Las Vegas,NV,JFK,New York,NY,2200,603,303,285,2248,America/Los_Angeles,1326088800000,America/New_York,1326020580000
545885,2012,8,1/8/2012,20409,B6,196,12889,LAS,Las Vegas,NV,JFK,New York,NY,2200,603,303,285,2248,America/Los_Angeles,1326088800000,America/New_York,1326020580000
1032018,2012,8,1/8/2012,20409,B6,196,12889,LAS,Las Vegas,NV,JFK,New York,NY,2200,603,303,285,2248,America/Los_Angeles,1326088800000,America/New_York,1326020580000
65606,2012,18,1/18/2012,20409,B6,412,14679,SAN,San Diego,CA,BOS,Boston,MA,2149,603,314,288,2588,America/Los_Angeles,1326952140000,America/New_York,1326884580000
551739,2012,18,1/18/2012,20409,B6,412,14679,SAN,San Diego,CA,BOS,Boston,MA,2149,603,314,288,2588,America/Los_Angeles,1326952140000,America/New_York,1326884580000
1037872,2012,18,1/18/2012,20409,B6,412,14679,SAN,San Diego,CA,BOS,Boston,MA,2149,603,314,288,2588,America/Los_Angeles,1326952140000,America/New_York,1326884580000
61078,2012,10,1/10/2012,20409,B6,412,14679,SAN,San Diego,CA,BOS,Boston,MA,2147,603,316,297,2588,America/Los_Angeles,1326260820000,America/New_York,1326193380000
547211,2012,10,1/10/2012,20409,B6,412,14679,SAN,San Diego,CA,BOS,Boston,MA,2147,603,316,297,2588,America/Los_Angeles,1326260820000,America/New_York,1326193380000
1033344,2012,10,1/10/2012,20409,B6,412,14679,SAN,San Diego,CA,BOS,Boston,MA,2147,603,316,297,2588,America/Los_Angeles,1326260820000,America/New_York,1326193380000
72428,2012,30,1/30/2012,20409,B6,172,14893,SMF,Sacramento,CA,JFK,New York,NY,2129,603,334,304,2521,America/Los_Angeles,1327987740000,America/New_York,1327921380000
558561,2012,30,1/30/2012,20409,B6,172,14893,SMF,Sacramento,CA,JFK,New York,NY,2129,603,334,304,2521,America/Los_Angeles,1327987740000,America/New_York,1327921380000
1044694,2012,30,1/30/2012,20409,B6,172,14893,SMF,Sacramento,CA,JFK,New York,NY,2129,603,334,304,2521,America/Los_Angeles,1327987740000,America/New_York,1327921380000
59970,2012,8,1/8/2012,20409,B6,172,14893,SMF,Sacramento,CA,JFK,New York,NY,2132,603,331,316,2521,America/Los_Angeles,1326087120000,America/New_York,1326020580000
546103,2012,8,1/8/2012,20409,B6,172,14893,SMF,Sacramento,CA,JFK,New York,NY,2132,603,331,316,2521,America/Los_Angeles,1326087120000,America/New_York,1326020580000
1032236,2012,8,1/8/2012,20409,B6,172,14893,SMF,Sacramento,CA,JFK,New York,NY,2132,603,331,316,2521,America/Los_Angeles,1326087120000,America/New_York,1326020580000
97847,2012,14,1/14/2012,19790,DL,2102,12889,LAS,Las Vegas,NV,ATL,Atlanta,GA,2327,604,217,196,1747,America/Los_Angeles,1326612420000,America/New_York,1326539040000
583980,2012,14,1/14/2012,19790,DL,2102,12889,LAS,Las Vegas,NV,ATL,Atlanta,GA,2327,604,217,196,1747,America/Los_Angeles,1326612420000,America/New_York,1326539040000
124406,2012,29,1/29/2012,19790,DL,2102,12889,LAS,Las Vegas,NV,ATL,Atlanta,GA,2327,604,217,197,1747,America/Los_Angeles,1327908420000,America/New_York,1327835040000
610539,2012,29,1/29/2012,19790,DL,2102,12889,LAS,Las Vegas,NV,ATL,Atlanta,GA,2327,604,217,197,1747,America/Los_Angeles,1327908420000,America/New_York,1327835040000
90668,2012,10,1/10/2012,19790,DL,2075,12892,LAX,Los Angeles,CA,ATL,Atlanta,GA,2253,604,251,222,1947,America/Los_Angeles,1326264780000,America/New_York,1326193440000
576801,2012,10,1/10/2012,19790,DL,2075,12892,LAX,Los Angeles,CA,ATL,Atlanta,GA,2253,604,251,222,1947,America/Los_Angeles,1326264780000,America/New_York,1326193440000
314625,2012,28,1/28/2012,19977,UA,564,12892,LAX,Los Angeles,CA,ORD,Chicago,IL,2356,604,248,232,1745,America/Los_Angeles,1327823760000,America/Chicago,1327752240000
800758,2012,28,1/28/2012,19977,UA,564,12892,LAX,Los Angeles,CA,ORD,Chicago,IL,2356,604,248,232,1745,America/Los_Angeles,1327823760000,America/Chicago,1327752240000
102544,2012,17,1/17/2012,19790,DL,1684,14831,SJC,San Jose,CA,ATL,Atlanta,GA,2243,604,261,236,2116,America/Los_Angeles,1326868980000,America/New_York,1326798240000
588677,2012,17,1/17/2012,19790,DL,1684,14831,SJC,San Jose,CA,ATL,Atlanta,GA,2243,604,261,236,2116,America/Los_Angeles,1326868980000,America/New_York,1326798240000
33871,2012,18,1/18/2012,19805,AA,1842,12889,LAS,Las Vegas,NV,MIA,Miami,FL,2239,604,265,241,2174,America/Los_Angeles,1326955140000,America/New_York,1326884640000
520004,2012,18,1/18/2012,19805,AA,1842,12889,LAS,Las Vegas,NV,MIA,Miami,FL,2239,604,265,241,2174,America/Los_Angeles,1326955140000,America/New_York,1326884640000
1006137,2012,18,1/18/2012,19805,AA,1842,12889,LAS,Las Vegas,NV,MIA,Miami,FL,2239,604,265,241,2174,America/Los_Angeles,1326955140000,America/New_York,1326884640000
70662,2012,27,1/27/2012,20409,B6,408,14107,PHX,Phoenix,AZ,BOS,Boston,MA,2335,604,269,242,2300,America/Phoenix,1327732500000,America/New_York,1327662240000
556795,2012,27,1/27/2012,20409,B6,408,14107,PHX,Phoenix,AZ,BOS,Boston,MA,2335,604,269,242,2300,America/Phoenix,1327732500000,America/New_York,1327662240000
1042928,2012,27,1/27/2012,20409,B6,408,14107,PHX,Phoenix,AZ,BOS,Boston,MA,2335,604,269,242,2300,America/Phoenix,1327732500000,America/New_York,1327662240000
81322,2012,5,1/5/2012,19790,DL,1684,14831,SJC,San Jose,CA,ATL,Atlanta,GA,2239,604,265,246,2116,America/Los_Angeles,1325831940000,America/New_York,1325761440000
567455,2012,5,1/5/2012,19790,DL,1684,14831,SJC,San Jose,CA,ATL,Atlanta,GA,2239,604,265,246,2116,America/Los_Angeles,1325831940000,America/New_York,1325761440000
355058,2012,10,1/10/2012,20355,US,199,14679,SAN,San Diego,CA,CLT,Charlotte,NC,2234,604,270,247,2077,America/Los_Angeles,1326263640000,America/New_York,1326193440000
841191,2012,10,1/10/2012,20355,US,199,14679,SAN,San Diego,CA,CLT,Charlotte,NC,2234,604,270,247,2077,America/Los_Angeles,1326263640000,America/New_York,1326193440000
58762,2012,6,1/6/2012,20409,B6,408,14107,PHX,Phoenix,AZ,BOS,Boston,MA,2331,604,273,249,2300,America/Phoenix,1325917860000,America/New_York,1325847840000
544895,2012,6,1/6/2012,20409,B6,408,14107,PHX,Phoenix,AZ,BOS,Boston,MA,2331,604,273,249,2300,America/Phoenix,1325917860000,America/New_York,1325847840000
1031028,2012,6,1/6/2012,20409,B6,408,14107,PHX,Phoenix,AZ,BOS,Boston,MA,2331,604,273,249,2300,America/Phoenix,1325917860000,America/New_York,1325847840000
69940,2012,26,1/26/2012,20409,B6,196,12889,LAS,Las Vegas,NV,JFK,New York,NY,2221,604,283,254,2248,America/Los_Angeles,1327645260000,America/New_York,1327575840000
556073,2012,26,1/26/2012,20409,B6,196,12889,LAS,Las Vegas,NV,JFK,New York,NY,2221,604,283,254,2248,America/Los_Angeles,1327645260000,America/New_York,1327575840000
1042206,2012,26,1/26/2012,20409,B6,196,12889,LAS,Las Vegas,NV,JFK,New York,NY,2221,604,283,254,2248,America/Los_Angeles,1327645260000,America/New_York,1327575840000
334293,2012,18,1/18/2012,19977,UA,1493,12889,LAS,Las Vegas,NV,EWR,Newark,NJ,2224,604,280,261,2227,America/Los_Angeles,1326954240000,America/New_York,1326884640000
820426,2012,18,1/18/2012,19977,UA,1493,12889,LAS,Las Vegas,NV,EWR,Newark,NJ,2224,604,280,261,2227,America/Los_Angeles,1326954240000,America/New_York,1326884640000
357622,2012,12,1/12/2012,20355,US,942,14771,SFO,San Francisco,CA,CLT,Charlotte,NC,2217,604,287,266,2296,America/Los_Angeles,1326435420000,America/New_York,1326366240000
843755,2012,12,1/12/2012,20355,US,942,14771,SFO,San Francisco,CA,CLT,Charlotte,NC,2217,604,287,266,2296,America/Los_Angeles,1326435420000,America/New_York,1326366240000
65466,2012,18,1/18/2012,20409,B6,100,12892,LAX,Los Angeles,CA,FLL,Fort Lauderdale,FL,2216,604,288,268,2342,America/Los_Angeles,1326953760000,America/New_York,1326884640000
551599,2012,18,1/18/2012,20409,B6,100,12892,LAX,Los Angeles,CA,FLL,Fort Lauderdale,FL,2216,604,288,268,2342,America/Los_Angeles,1326953760000,America/New_York,1326884640000
1037732,2012,18,1/18/2012,20409,B6,100,12892,LAX,Los Angeles,CA,FLL,Fort Lauderdale,FL,2216,604,288,268,2342,America/Los_Angeles,1326953760000,America/New_York,1326884640000
125399,2012,30,1/30/2012,19790,DL,1243,12892,LAX,Los Angeles,CA,PHL,Philadelphia,PA,2208,604,296,272,2402,America/Los_Angeles,1327990080000,America/New_York,1327921440000
303882,2012,9,1/9/2012,19977,UA,238,14679,SAN,San Diego,CA,IAD,Washington,DC,2213,604,291,272,2253,America/Los_Angeles,1326175980000,America/New_York,1326107040000
611532,2012,30,1/30/2012,19790,DL,1243,12892,LAX,Los Angeles,CA,PHL,Philadelphia,PA,2208,604,296,272,2402,America/Los_Angeles,1327990080000,America/New_York,1327921440000
790015,2012,9,1/9/2012,19977,UA,238,14679,SAN,San Diego,CA,IAD,Washington,DC,2213,604,291,272,2253,America/Los_Angeles,1326175980000,America/New_York,1326107040000
65090,2012,17,1/17/2012,20409,B6,278,14771,SFO,San Francisco,CA,FLL,Fort Lauderdale,FL,2210,604,294,278,2583,America/Los_Angeles,1326867000000,America/New_York,1326798240000
551223,2012,17,1/17/2012,20409,B6,278,14771,SFO,San Francisco,CA,FLL,Fort Lauderdale,FL,2210,604,294,278,2583,America/Los_Angeles,1326867000000,America/New_York,1326798240000
1037356,2012,17,1/17/2012,20409,B6,278,14771,SFO,San Francisco,CA,FLL,Fort Lauderdale,FL,2210,604,294,278,2583,America/Los_Angeles,1326867000000,America/New_York,1326798240000
60380,2012,9,1/9/2012,20409,B6,216,12954,LGB,Long Beach,CA,JFK,New York,NY,2201,604,303,293,2465,America/Los_Angeles,1326175260000,America/New_York,1326107040000
546513,2012,9,1/9/2012,20409,B6,216,12954,LGB,Long Beach,CA,JFK,New York,NY,2201,604,303,293,2465,America/Los_Angeles,1326175260000,America/New_York,1326107040000
1032646,2012,9,1/9/2012,20409,B6,216,12954,LGB,Long Beach,CA,JFK,New York,NY,2201,604,303,293,2465,America/Los_Angeles,1326175260000,America/New_York,1326107040000
61808,2012,12,1/12/2012,20409,B6,358,10800,BUR,Burbank,CA,JFK,New York,NY,2131,604,333,294,2465,America/Los_Angeles,1326432660000,America/New_York,1326366240000
547941,2012,12,1/12/2012,20409,B6,358,10800,BUR,Burbank,CA,JFK,New York,NY,2131,604,333,294,2465,America/Los_Angeles,1326432660000,America/New_York,1326366240000
1034074,2012,12,1/12/2012,20409,B6,358,10800,BUR,Burbank,CA,JFK,New York,NY,2131,604,333,294,2465,America/Los_Angeles,1326432660000,America/New_York,1326366240000
56180,2012,2,1/2/2012,20409,B6,676,12892,LAX,Los Angeles,CA,JFK,New York,NY,2147,604,317,299,2475,America/Los_Angeles,1325569620000,America/New_York,1325502240000
542313,2012,2,1/2/2012,20409,B6,676,12892,LAX,Los Angeles,CA,JFK,New York,NY,2147,604,317,299,2475,America/Los_Angeles,1325569620000,America/New_York,1325502240000
1028446,2012,2,1/2/2012,20409,B6,676,12892,LAX,Los Angeles,CA,JFK,New York,NY,2147,604,317,299,2475,America/Los_Angeles,1325569620000,America/New_York,1325502240000
