ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS,Same_Timezone
935395,2012,23,1/23/2012,19393,WN,2158,13204,MCO,Orlando,FL,IND,Indianapolis,IN,111,111,111,111,829,America/New_York,1.3273E+12,America/New_York,1.3273E+12,TRUE
935422,2012,23,1/23/2012,19393,WN,688,13204,MCO,Orlando,FL,PHL,Philadelphia,PA,111,111,111,111,861,America/New_York,1.3273E+12,America/New_York,1.3273E+12,TRUE
935431,2012,23,1/23/2012,19393,WN,1965,13204,MCO,Orlando,FL,PIT,Pittsburgh,PA,111,111,111,111,834,America/New_York,1.3273E+12,America/New_York,1.3273E+12,TRUE
935509,2012,23,1/23/2012,19393,WN,1954,13232,MDW,Chicago,IL,EWR,Newark,NJ,111,111,111,111,711,America/Chicago,1.3273E+12,America/New_York,1.3273E+12,FALSE
935510,2012,23,1/23/2012,19393,WN,2132,13232,MDW,Chicago,IL,EWR,Newark,NJ,111,111,111,111,711,America/Chicago,1.3273E+12,America/New_York,1.3273E+12,FALSE
935601,2012,23,1/23/2012,19393,WN,2597,13232,MDW,Chicago,IL,PHX,Phoenix,AZ,111,111,111,111,1444,America/Chicago,1.3273E+12,America/Phoenix,1.32731E+12,FALSE
935678,2012,23,1/23/2012,19393,WN,1710,13342,MKE,Milwaukee,WI,STL,St. Louis,MO,111,111,111,111,317,America/Chicago,1.3273E+12,America/Chicago,1.3273E+12,TRUE
935716,2012,23,1/23/2012,19393,WN,60,13495,MSY,New Orleans,LA,HOU,Houston,TX,111,111,111,111,302,America/Chicago,1.3273E+12,America/Chicago,1.3273E+12,TRUE
935862,2012,23,1/23/2012,19393,WN,1742,13871,OMA,Omaha,NE,MDW,Chicago,IL,111,111,111,111,423,America/Chicago,1.3273E+12,America/Chicago,1.3273E+12,TRUE
935952,2012,23,1/23/2012,19393,WN,664,14057,PDX,Portland,OR,SJC,San Jose,CA,111,111,111,111,569,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
935967,2012,23,1/23/2012,19393,WN,3339,14100,PHL,Philadelphia,PA,BOS,Boston,MA,111,111,111,111,280,America/New_York,1.3273E+12,America/New_York,1.3273E+12,TRUE
935979,2012,23,1/23/2012,19393,WN,646,14100,PHL,Philadelphia,PA,MCO,Orlando,FL,111,111,111,111,861,America/New_York,1.3273E+12,America/New_York,1.3273E+12,TRUE
935980,2012,23,1/23/2012,19393,WN,653,14100,PHL,Philadelphia,PA,MCO,Orlando,FL,111,111,111,111,861,America/New_York,1.3273E+12,America/New_York,1.3273E+12,TRUE
936067,2012,23,1/23/2012,19393,WN,2800,14107,PHX,Phoenix,AZ,LAS,Las Vegas,NV,111,111,111,111,255,America/Phoenix,1.32731E+12,America/Los_Angeles,1.32731E+12,FALSE
936292,2012,23,1/23/2012,19393,WN,664,14679,SAN,San Diego,CA,LAS,Las Vegas,NV,111,111,111,111,258,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936332,2012,23,1/23/2012,19393,WN,307,14679,SAN,San Diego,CA,SFO,San Francisco,CA,111,111,111,111,447,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936383,2012,23,1/23/2012,19393,WN,2800,14683,SAT,San Antonio,TX,ELP,El Paso,TX,111,111,111,111,496,America/Chicago,1.3273E+12,America/Denver,1.32731E+12,FALSE
936450,2012,23,1/23/2012,19393,WN,704,14771,SFO,San Francisco,CA,LAS,Las Vegas,NV,111,111,111,111,414,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936460,2012,23,1/23/2012,19393,WN,441,14771,SFO,San Francisco,CA,LAX,Los Angeles,CA,111,111,111,111,337,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936480,2012,23,1/23/2012,19393,WN,2241,14771,SFO,San Francisco,CA,SAN,San Diego,CA,111,111,111,111,447,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936483,2012,23,1/23/2012,19393,WN,437,14771,SFO,San Francisco,CA,SNA,Santa Ana,CA,111,111,111,111,372,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936485,2012,23,1/23/2012,19393,WN,1790,14771,SFO,San Francisco,CA,SNA,Santa Ana,CA,111,111,111,111,372,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936531,2012,23,1/23/2012,19393,WN,3037,14831,SJC,San Jose,CA,PHX,Phoenix,AZ,111,111,111,111,621,America/Los_Angeles,1.32731E+12,America/Phoenix,1.32731E+12,FALSE
936537,2012,23,1/23/2012,19393,WN,664,14831,SJC,San Jose,CA,SAN,San Diego,CA,111,111,111,111,417,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936680,2012,23,1/23/2012,19393,WN,526,14908,SNA,Santa Ana,CA,SFO,San Francisco,CA,111,111,111,111,372,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
936756,2012,23,1/23/2012,19393,WN,1705,15016,STL,St. Louis,MO,MKE,Milwaukee,WI,111,111,111,111,317,America/Chicago,1.3273E+12,America/Chicago,1.3273E+12,TRUE
936962,2012,24,1/24/2012,19393,WN,2144,10423,AUS,Austin,TX,DAL,Dallas,TX,111,111,111,111,189,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
937133,2012,24,1/24/2012,19393,WN,3250,10721,BOS,Boston,MA,PHL,Philadelphia,PA,111,111,111,111,280,America/New_York,1.32739E+12,America/New_York,1.32739E+12,TRUE
937197,2012,24,1/24/2012,19393,WN,1172,10800,BUR,Burbank,CA,SMF,Sacramento,CA,111,111,111,111,358,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
937447,2012,24,1/24/2012,19393,WN,2726,11259,DAL,Dallas,TX,ELP,El Paso,TX,111,111,111,111,562,America/Chicago,1.32739E+12,America/Denver,1.32739E+12,FALSE
937469,2012,24,1/24/2012,19393,WN,55,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
937495,2012,24,1/24/2012,19393,WN,52,11259,DAL,Dallas,TX,MCI,Kansas City,MO,111,111,111,111,460,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
937715,2012,24,1/24/2012,19393,WN,135,11540,ELP,El Paso,TX,AUS,Austin,TX,111,111,111,111,528,America/Denver,1.32739E+12,America/Chicago,1.32739E+12,FALSE
937869,2012,24,1/24/2012,19393,WN,52,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
937872,2012,24,1/24/2012,19393,WN,1636,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
938138,2012,24,1/24/2012,19393,WN,100,12889,LAS,Las Vegas,NV,PHX,Phoenix,AZ,111,111,111,111,255,America/Los_Angeles,1.3274E+12,America/Phoenix,1.32739E+12,FALSE
938281,2012,24,1/24/2012,19393,WN,446,12892,LAX,Los Angeles,CA,PHX,Phoenix,AZ,111,111,111,111,370,America/Los_Angeles,1.3274E+12,America/Phoenix,1.32739E+12,FALSE
938294,2012,24,1/24/2012,19393,WN,175,12892,LAX,Los Angeles,CA,SFO,San Francisco,CA,111,111,111,111,337,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
938384,2012,24,1/24/2012,19393,WN,2300,13198,MCI,Kansas City,MO,DAL,Dallas,TX,111,111,111,111,460,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
938412,2012,24,1/24/2012,19393,WN,318,13198,MCI,Kansas City,MO,MKE,Milwaukee,WI,111,111,111,111,436,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
938445,2012,24,1/24/2012,19393,WN,206,13204,MCO,Orlando,FL,BWI,Baltimore,MD,111,111,111,111,787,America/New_York,1.32739E+12,America/New_York,1.32739E+12,TRUE
938713,2012,24,1/24/2012,19393,WN,2224,13232,MDW,Chicago,IL,SNA,Santa Ana,CA,111,111,111,111,1731,America/Chicago,1.32739E+12,America/Los_Angeles,1.3274E+12,FALSE
938752,2012,24,1/24/2012,19393,WN,469,13342,MKE,Milwaukee,WI,MCI,Kansas City,MO,111,111,111,111,436,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
938865,2012,24,1/24/2012,19393,WN,1821,13796,OAK,Oakland,CA,MDW,Chicago,IL,111,111,111,111,1844,America/Los_Angeles,1.3274E+12,America/Chicago,1.32739E+12,FALSE
939047,2012,24,1/24/2012,19393,WN,3339,14100,PHL,Philadelphia,PA,BOS,Boston,MA,111,111,111,111,280,America/New_York,1.32739E+12,America/New_York,1.32739E+12,TRUE
939147,2012,24,1/24/2012,19393,WN,2800,14107,PHX,Phoenix,AZ,LAS,Las Vegas,NV,111,111,111,111,255,America/Phoenix,1.32739E+12,America/Los_Angeles,1.3274E+12,FALSE
939149,2012,24,1/24/2012,19393,WN,315,14107,PHX,Phoenix,AZ,LAX,Los Angeles,CA,111,111,111,111,370,America/Phoenix,1.32739E+12,America/Los_Angeles,1.3274E+12,FALSE
939203,2012,24,1/24/2012,19393,WN,2139,14107,PHX,Phoenix,AZ,SAN,San Diego,CA,111,111,111,111,304,America/Phoenix,1.32739E+12,America/Los_Angeles,1.3274E+12,FALSE
939402,2012,24,1/24/2012,19393,WN,2117,14679,SAN,San Diego,CA,PHX,Phoenix,AZ,111,111,111,111,304,America/Los_Angeles,1.3274E+12,America/Phoenix,1.32739E+12,FALSE
939413,2012,24,1/24/2012,19393,WN,501,14679,SAN,San Diego,CA,SFO,San Francisco,CA,111,111,111,111,447,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939423,2012,24,1/24/2012,19393,WN,2139,14679,SAN,San Diego,CA,SJC,San Jose,CA,111,111,111,111,417,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939435,2012,24,1/24/2012,19393,WN,2281,14679,SAN,San Diego,CA,SMF,Sacramento,CA,111,111,111,111,480,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939544,2012,24,1/24/2012,19393,WN,2686,14771,SFO,San Francisco,CA,LAX,Los Angeles,CA,111,111,111,111,337,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939557,2012,24,1/24/2012,19393,WN,590,14771,SFO,San Francisco,CA,SAN,San Diego,CA,111,111,111,111,447,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939563,2012,24,1/24/2012,19393,WN,437,14771,SFO,San Francisco,CA,SNA,Santa Ana,CA,111,111,111,111,372,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939618,2012,24,1/24/2012,19393,WN,1514,14831,SJC,San Jose,CA,SAN,San Diego,CA,111,111,111,111,417,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939720,2012,24,1/24/2012,19393,WN,1622,14893,SMF,Sacramento,CA,SAN,San Diego,CA,111,111,111,111,480,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939749,2012,24,1/24/2012,19393,WN,2224,14908,SNA,Santa Ana,CA,OAK,Oakland,CA,111,111,111,111,371,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
939760,2012,24,1/24/2012,19393,WN,526,14908,SNA,Santa Ana,CA,SFO,San Francisco,CA,111,111,111,111,372,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
940053,2012,25,1/25/2012,19393,WN,261,10423,AUS,Austin,TX,HOU,Houston,TX,111,111,111,111,148,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940198,2012,25,1/25/2012,19393,WN,2004,10721,BOS,Boston,MA,BWI,Baltimore,MD,111,111,111,111,369,America/New_York,1.32747E+12,America/New_York,1.32747E+12,TRUE
940309,2012,25,1/25/2012,19393,WN,1385,10821,BWI,Baltimore,MD,BOS,Boston,MA,111,111,111,111,369,America/New_York,1.32747E+12,America/New_York,1.32747E+12,TRUE
940488,2012,25,1/25/2012,19393,WN,34,11140,CRP,Corpus Christi,TX,HOU,Houston,TX,111,111,111,111,187,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940531,2012,25,1/25/2012,19393,WN,7,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940532,2012,25,1/25/2012,19393,WN,9,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940533,2012,25,1/25/2012,19393,WN,11,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940538,2012,25,1/25/2012,19393,WN,27,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940593,2012,25,1/25/2012,19393,WN,113,11259,DAL,Dallas,TX,SAT,San Antonio,TX,111,111,111,111,248,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940797,2012,25,1/25/2012,19393,WN,368,11540,ELP,El Paso,TX,AUS,Austin,TX,111,111,111,111,528,America/Denver,1.32748E+12,America/Chicago,1.32748E+12,FALSE
940831,2012,25,1/25/2012,19393,WN,1123,11618,EWR,Newark,NJ,MDW,Chicago,IL,111,111,111,111,711,America/New_York,1.32747E+12,America/Chicago,1.32748E+12,FALSE
940911,2012,25,1/25/2012,19393,WN,2463,12191,HOU,Houston,TX,AUS,Austin,TX,111,111,111,111,148,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940919,2012,25,1/25/2012,19393,WN,426,12191,HOU,Houston,TX,BWI,Baltimore,MD,111,111,111,111,1246,America/Chicago,1.32748E+12,America/New_York,1.32747E+12,FALSE
940926,2012,25,1/25/2012,19393,WN,549,12191,HOU,Houston,TX,CRP,Corpus Christi,TX,111,111,111,111,187,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940934,2012,25,1/25/2012,19393,WN,16,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940936,2012,25,1/25/2012,19393,WN,24,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940937,2012,25,1/25/2012,19393,WN,28,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940938,2012,25,1/25/2012,19393,WN,30,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940940,2012,25,1/25/2012,19393,WN,34,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940941,2012,25,1/25/2012,19393,WN,36,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940957,2012,25,1/25/2012,19393,WN,15,12191,HOU,Houston,TX,ECP,Panama City,FL,111,111,111,111,571,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940960,2012,25,1/25/2012,19393,WN,293,12191,HOU,Houston,TX,ELP,El Paso,TX,111,111,111,111,677,America/Chicago,1.32748E+12,America/Denver,1.32748E+12,FALSE
940968,2012,25,1/25/2012,19393,WN,19,12191,HOU,Houston,TX,HRL,Harlingen/San Benito,TX,111,111,111,111,277,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940972,2012,25,1/25/2012,19393,WN,11,12191,HOU,Houston,TX,JAN,Jackson/Vicksburg,MS,111,111,111,111,359,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940984,2012,25,1/25/2012,19393,WN,3467,12191,HOU,Houston,TX,LIT,Little Rock,AR,111,111,111,111,393,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940988,2012,25,1/25/2012,19393,WN,23,12191,HOU,Houston,TX,MCO,Orlando,FL,111,111,111,111,849,America/Chicago,1.32748E+12,America/New_York,1.32747E+12,FALSE
940991,2012,25,1/25/2012,19393,WN,363,12191,HOU,Houston,TX,MDW,Chicago,IL,111,111,111,111,937,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
940998,2012,25,1/25/2012,19393,WN,140,12191,HOU,Houston,TX,MSY,New Orleans,LA,111,111,111,111,302,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
941002,2012,25,1/25/2012,19393,WN,521,12191,HOU,Houston,TX,MSY,New Orleans,LA,111,111,111,111,302,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
941021,2012,25,1/25/2012,19393,WN,105,12191,HOU,Houston,TX,SAT,San Antonio,TX,111,111,111,111,192,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
941027,2012,25,1/25/2012,19393,WN,2888,12191,HOU,Houston,TX,STL,St. Louis,MO,111,111,111,111,687,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
941032,2012,25,1/25/2012,19393,WN,2395,12191,HOU,Houston,TX,TPA,Tampa,FL,111,111,111,111,781,America/Chicago,1.32748E+12,America/New_York,1.32747E+12,FALSE
941088,2012,25,1/25/2012,19393,WN,36,12448,JAN,Jackson/Vicksburg,MS,HOU,Houston,TX,111,111,111,111,359,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
941382,2012,25,1/25/2012,19393,WN,3013,12892,LAX,Los Angeles,CA,SFO,San Francisco,CA,111,111,111,111,337,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
941393,2012,25,1/25/2012,19393,WN,3290,12892,LAX,Los Angeles,CA,SJC,San Jose,CA,111,111,111,111,308,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
941434,2012,25,1/25/2012,19393,WN,3556,12992,LIT,Little Rock,AR,DAL,Dallas,TX,111,111,111,111,296,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
941449,2012,25,1/25/2012,19393,WN,3467,13158,MAF,Midland/Odessa,TX,HOU,Houston,TX,111,111,111,111,441,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
941668,2012,25,1/25/2012,19393,WN,945,13232,MDW,Chicago,IL,EWR,Newark,NJ,111,111,111,111,711,America/Chicago,1.32748E+12,America/New_York,1.32747E+12,FALSE
941881,2012,25,1/25/2012,19393,WN,549,13495,MSY,New Orleans,LA,HOU,Houston,TX,111,111,111,111,302,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
942450,2012,25,1/25/2012,19393,WN,212,14679,SAN,San Diego,CA,LAS,Las Vegas,NV,111,111,111,111,258,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942481,2012,25,1/25/2012,19393,WN,455,14679,SAN,San Diego,CA,PHX,Phoenix,AZ,111,111,111,111,304,America/Los_Angeles,1.32748E+12,America/Phoenix,1.32748E+12,FALSE
942493,2012,25,1/25/2012,19393,WN,501,14679,SAN,San Diego,CA,SFO,San Francisco,CA,111,111,111,111,447,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942503,2012,25,1/25/2012,19393,WN,2139,14679,SAN,San Diego,CA,SJC,San Jose,CA,111,111,111,111,417,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942534,2012,25,1/25/2012,19393,WN,1193,14683,SAT,San Antonio,TX,DAL,Dallas,TX,111,111,111,111,248,America/Chicago,1.32748E+12,America/Chicago,1.32748E+12,TRUE
942624,2012,25,1/25/2012,19393,WN,2686,14771,SFO,San Francisco,CA,LAX,Los Angeles,CA,111,111,111,111,337,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942637,2012,25,1/25/2012,19393,WN,590,14771,SFO,San Francisco,CA,SAN,San Diego,CA,111,111,111,111,447,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942643,2012,25,1/25/2012,19393,WN,437,14771,SFO,San Francisco,CA,SNA,Santa Ana,CA,111,111,111,111,372,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942675,2012,25,1/25/2012,19393,WN,2750,14831,SJC,San Jose,CA,LAX,Los Angeles,CA,111,111,111,111,308,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942698,2012,25,1/25/2012,19393,WN,1514,14831,SJC,San Jose,CA,SAN,San Diego,CA,111,111,111,111,417,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
942841,2012,25,1/25/2012,19393,WN,1426,14908,SNA,Santa Ana,CA,SFO,San Francisco,CA,111,111,111,111,372,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
943076,2012,26,1/26/2012,19393,WN,388,10140,ABQ,Albuquerque,NM,PHX,Phoenix,AZ,111,111,111,111,328,America/Denver,1.32757E+12,America/Phoenix,1.32757E+12,FALSE
943323,2012,26,1/26/2012,19393,WN,2963,10800,BUR,Burbank,CA,LAS,Las Vegas,NV,111,111,111,111,223,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
943577,2012,26,1/26/2012,19393,WN,336,11259,DAL,Dallas,TX,ABQ,Albuquerque,NM,111,111,111,111,580,America/Chicago,1.32756E+12,America/Denver,1.32757E+12,FALSE
943611,2012,26,1/26/2012,19393,WN,7,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32756E+12,America/Chicago,1.32756E+12,TRUE
943617,2012,26,1/26/2012,19393,WN,25,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32756E+12,America/Chicago,1.32756E+12,TRUE
943632,2012,26,1/26/2012,19393,WN,1628,11259,DAL,Dallas,TX,HOU,Houston,TX,111,111,111,111,239,America/Chicago,1.32756E+12,America/Chicago,1.32756E+12,TRUE
943758,2012,26,1/26/2012,19393,WN,3028,11292,DEN,Denver,CO,MCI,Kansas City,MO,111,111,111,111,533,America/Denver,1.32757E+12,America/Chicago,1.32756E+12,FALSE
944015,2012,26,1/26/2012,19393,WN,20,12191,HOU,Houston,TX,DAL,Dallas,TX,111,111,111,111,239,America/Chicago,1.32756E+12,America/Chicago,1.32756E+12,TRUE
944214,2012,26,1/26/2012,19393,WN,1752,12889,LAS,Las Vegas,NV,BUR,Burbank,CA,111,111,111,111,223,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
944329,2012,26,1/26/2012,19393,WN,1143,12889,LAS,Las Vegas,NV,SAN,San Diego,CA,111,111,111,111,258,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
944335,2012,26,1/26/2012,19393,WN,3883,12889,LAS,Las Vegas,NV,SAN,San Diego,CA,111,111,111,111,258,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
944458,2012,26,1/26/2012,19393,WN,348,12892,LAX,Los Angeles,CA,SFO,San Francisco,CA,111,111,111,111,337,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
944548,2012,26,1/26/2012,19393,WN,304,13198,MCI,Kansas City,MO,DEN,Denver,CO,111,111,111,111,533,America/Chicago,1.32756E+12,America/Denver,1.32757E+12,FALSE
944841,2012,26,1/26/2012,19393,WN,2597,13232,MDW,Chicago,IL,PHX,Phoenix,AZ,111,111,111,111,1444,America/Chicago,1.32756E+12,America/Phoenix,1.32757E+12,FALSE
945573,2012,26,1/26/2012,19393,WN,501,14679,SAN,San Diego,CA,SFO,San Francisco,CA,111,111,111,111,447,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
945578,2012,26,1/26/2012,19393,WN,3883,14679,SAN,San Diego,CA,SFO,San Francisco,CA,111,111,111,111,447,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
945703,2012,26,1/26/2012,19393,WN,2567,14771,SFO,San Francisco,CA,LAX,Los Angeles,CA,111,111,111,111,337,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
945708,2012,26,1/26/2012,19393,WN,1170,14771,SFO,San Francisco,CA,PHX,Phoenix,AZ,111,111,111,111,651,America/Los_Angeles,1.32757E+12,America/Phoenix,1.32757E+12,FALSE
945717,2012,26,1/26/2012,19393,WN,590,14771,SFO,San Francisco,CA,SAN,San Diego,CA,111,111,111,111,447,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
945723,2012,26,1/26/2012,19393,WN,437,14771,SFO,San Francisco,CA,SNA,Santa Ana,CA,111,111,111,111,372,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
945923,2012,26,1/26/2012,19393,WN,2389,14908,SNA,Santa Ana,CA,SFO,San Francisco,CA,111,111,111,111,372,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
946354,2012,27,1/27/2012,19393,WN,114,10721,BOS,Boston,MA,BWI,Baltimore,MD,111,111,111,111,369,America/New_York,1.32764E+12,America/New_York,1.32764E+12,TRUE
946470,2012,27,1/27/2012,19393,WN,1886,10821,BWI,Baltimore,MD,BOS,Boston,MA,111,111,111,111,369,America/New_York,1.32764E+12,America/New_York,1.32764E+12,TRUE
946804,2012,27,1/27/2012,19393,WN,416,11292,DEN,Denver,CO,EWR,Newark,NJ,111,111,111,111,1605,America/Denver,1.32765E+12,America/New_York,1.32764E+12,FALSE
947352,2012,27,1/27/2012,19393,WN,512,12889,LAS,Las Vegas,NV,MKE,Milwaukee,WI,111,111,111,111,1524,America/Los_Angeles,1.32766E+12,America/Chicago,1.32765E+12,FALSE
947538,2012,27,1/27/2012,19393,WN,348,12892,LAX,Los Angeles,CA,SFO,San Francisco,CA,111,111,111,111,337,America/Los_Angeles,1.32766E+12,America/Los_Angeles,1.32766E+12,TRUE
947829,2012,27,1/27/2012,19393,WN,1954,13232,MDW,Chicago,IL,EWR,Newark,NJ,111,111,111,111,711,America/Chicago,1.32765E+12,America/New_York,1.32764E+12,FALSE
947991,2012,27,1/27/2012,19393,WN,1964,13342,MKE,Milwaukee,WI,LAS,Las Vegas,NV,111,111,111,111,1524,America/Chicago,1.32765E+12,America/Los_Angeles,1.32766E+12,FALSE
948040,2012,27,1/27/2012,19393,WN,510,13495,MSY,New Orleans,LA,HOU,Houston,TX,111,111,111,111,302,America/Chicago,1.32765E+12,America/Chicago,1.32765E+12,TRUE
948695,2012,27,1/27/2012,19393,WN,2374,14683,SAT,San Antonio,TX,DAL,Dallas,TX,111,111,111,111,248,America/Chicago,1.32765E+12,America/Chicago,1.32765E+12,TRUE
